plan_id,democrat,republican,minority_effective,opportunity_districts,ensemble
4709,6,8,5,2,VRA
4710,6,8,5,2,VRA
4711,6,8,5,2,VRA
4712,6,8,5,2,VRA
4713,6,8,5,2,VRA
4714,5,9,5,2,VRA
4715,5,9,5,2,VRA
4716,5,9,5,2,VRA
4717,5,9,5,2,VRA
4718,5,9,5,2,VRA
4719,5,9,5,3,VRA
4720,5,9,5,3,VRA
4721,5,9,5,3,VRA
4722,5,9,5,3,VRA
4723,6,8,5,3,VRA
4724,6,8,5,3,VRA
4725,6,8,5,3,VRA
4726,6,8,5,3,VRA
4727,6,8,5,3,VRA
4728,6,8,5,3,VRA
4729,6,8,5,3,VRA
4730,6,8,5,3,VRA
4731,6,8,5,3,VRA
4732,6,8,5,3,VRA
4733,6,8,5,3,VRA
4734,6,8,5,3,VRA
4735,6,8,5,3,VRA
4736,6,8,5,3,VRA
4737,6,8,5,2,VRA
4738,5,9,5,2,VRA
4739,5,9,5,2,VRA
4740,5,9,5,3,VRA
4741,5,9,5,2,VRA
4742,5,9,5,2,VRA
4743,5,9,5,2,VRA
4744,5,9,5,2,VRA
4745,5,9,5,2,VRA
4746,5,9,5,2,VRA
4747,5,9,5,2,VRA
4748,5,9,5,2,VRA
4749,5,9,5,2,VRA
4750,5,9,5,2,VRA
4751,5,9,5,2,VRA
4752,5,9,5,2,VRA
4753,5,9,5,2,VRA
4754,5,9,5,2,VRA
4755,5,9,5,2,VRA
4756,5,9,5,2,VRA
4757,5,9,5,2,VRA
4758,5,9,5,2,VRA
4759,5,9,5,2,VRA
4760,5,9,5,2,VRA
4761,5,9,5,2,VRA
4762,5,9,5,2,VRA
4763,5,9,5,2,VRA
4764,5,9,5,2,VRA
4765,5,9,5,2,VRA
4766,5,9,5,2,VRA
4767,5,9,5,2,VRA
4768,5,9,5,1,VRA
4769,5,9,5,2,VRA
4770,6,8,5,2,VRA
4771,6,8,5,2,VRA
4772,6,8,5,2,VRA
4773,6,8,5,2,VRA
4774,6,8,5,2,VRA
4775,6,8,5,2,VRA
4776,6,8,5,2,VRA
4777,6,8,5,2,VRA
4778,6,8,5,2,VRA
4779,6,8,5,2,VRA
4780,6,8,5,2,VRA
4781,6,8,5,2,VRA
4782,6,8,5,2,VRA
4783,6,8,5,2,VRA
4784,6,8,5,2,VRA
4785,6,8,5,2,VRA
4786,6,8,5,2,VRA
4787,6,8,5,2,VRA
4788,6,8,5,2,VRA
4789,6,8,5,2,VRA
4790,6,8,5,2,VRA
4791,6,8,5,2,VRA
4792,6,8,5,2,VRA
4793,6,8,5,2,VRA
4794,5,9,5,2,VRA
4795,5,9,5,2,VRA
4796,5,9,5,2,VRA
4797,5,9,5,2,VRA
4798,5,9,5,2,VRA
4799,5,9,5,2,VRA
4800,5,9,5,2,VRA
4801,5,9,5,2,VRA
4802,5,9,5,2,VRA
4803,5,9,5,2,VRA
4804,5,9,5,2,VRA
4805,5,9,5,2,VRA
4806,5,9,5,2,VRA
4807,5,9,5,2,VRA
4808,5,9,5,2,VRA
4809,5,9,5,2,VRA
4810,5,9,5,2,VRA
4811,5,9,5,2,VRA
4812,5,9,5,2,VRA
4813,5,9,5,2,VRA
4814,6,8,5,2,VRA
4815,6,8,5,2,VRA
4816,6,8,5,2,VRA
4817,6,8,5,2,VRA
4818,6,8,5,2,VRA
4819,6,8,5,2,VRA
4820,6,8,5,2,VRA
4821,6,8,5,1,VRA
4822,6,8,5,1,VRA
4823,6,8,5,1,VRA
4824,6,8,5,1,VRA
4825,6,8,5,1,VRA
4826,5,9,5,1,VRA
4827,5,9,5,1,VRA
4828,5,9,5,1,VRA
4829,5,9,5,1,VRA
4830,5,9,5,2,VRA
4831,6,8,6,2,VRA
4832,6,8,6,2,VRA
4833,6,8,6,2,VRA
4834,6,8,6,2,VRA
4835,6,8,6,2,VRA
4836,6,8,6,2,VRA
4837,5,9,5,2,VRA
4838,5,9,5,2,VRA
4839,5,9,5,2,VRA
4840,6,8,5,2,VRA
4841,6,8,5,2,VRA
4842,6,8,5,2,VRA
4843,6,8,5,2,VRA
4844,6,8,5,2,VRA
4845,6,8,5,2,VRA
4846,6,8,5,2,VRA
4847,5,9,5,2,VRA
4848,5,9,5,2,VRA
4849,5,9,5,2,VRA
4850,5,9,5,2,VRA
4851,5,9,5,2,VRA
4852,5,9,5,2,VRA
4853,5,9,5,2,VRA
4854,5,9,5,2,VRA
4855,5,9,5,2,VRA
4856,5,9,5,2,VRA
4857,5,9,5,2,VRA
4858,5,9,5,2,VRA
4859,5,9,5,2,VRA
4860,5,9,5,2,VRA
4861,5,9,5,2,VRA
4862,5,9,5,2,VRA
4863,5,9,5,2,VRA
4864,5,9,5,2,VRA
4865,5,9,5,2,VRA
4866,5,9,5,2,VRA
4867,5,9,5,2,VRA
4868,5,9,5,2,VRA
4869,5,9,5,2,VRA
4870,5,9,5,2,VRA
4871,5,9,5,2,VRA
4872,5,9,5,2,VRA
4873,5,9,5,2,VRA
4874,5,9,5,2,VRA
4875,5,9,5,2,VRA
4876,5,9,5,2,VRA
4877,5,9,5,2,VRA
4878,5,9,5,2,VRA
4879,5,9,5,2,VRA
4880,5,9,5,2,VRA
4881,5,9,5,2,VRA
4882,5,9,5,2,VRA
4883,5,9,5,2,VRA
4884,5,9,5,2,VRA
4885,5,9,5,1,VRA
4886,5,9,5,2,VRA
4887,5,9,5,2,VRA
4888,5,9,5,2,VRA
4889,5,9,5,2,VRA
4890,5,9,5,2,VRA
4891,5,9,5,2,VRA
4892,5,9,5,3,VRA
4893,5,9,5,3,VRA
4894,5,9,5,3,VRA
4895,5,9,5,3,VRA
4896,5,9,5,3,VRA
4897,5,9,5,3,VRA
4898,5,9,5,3,VRA
4899,5,9,5,3,VRA
4900,5,9,5,3,VRA
4901,5,9,5,3,VRA
4902,5,9,5,3,VRA
4903,5,9,5,3,VRA
4904,5,9,5,3,VRA
4905,5,9,5,3,VRA
4906,5,9,5,3,VRA
4907,5,9,5,3,VRA
4908,5,9,5,3,VRA
4909,5,9,5,3,VRA
4910,5,9,5,3,VRA
4911,5,9,5,3,VRA
4912,5,9,5,2,VRA
4913,5,9,5,2,VRA
4914,5,9,5,3,VRA
4915,5,9,5,2,VRA
4916,5,9,5,3,VRA
4917,5,9,5,3,VRA
4918,5,9,5,3,VRA
4919,5,9,5,3,VRA
4920,5,9,5,3,VRA
4921,5,9,5,3,VRA
4922,5,9,5,3,VRA
4923,5,9,5,3,VRA
4924,5,9,5,3,VRA
4925,5,9,5,3,VRA
4926,5,9,5,3,VRA
4927,5,9,5,3,VRA
4928,5,9,5,3,VRA
4929,5,9,5,3,VRA
4930,5,9,5,3,VRA
4931,5,9,5,3,VRA
4932,5,9,5,3,VRA
4933,5,9,5,3,VRA
4934,5,9,5,2,VRA
4935,5,9,5,2,VRA
4936,5,9,5,3,VRA
4937,5,9,5,3,VRA
4938,5,9,5,3,VRA
4939,5,9,5,3,VRA
4940,5,9,5,3,VRA
4941,5,9,5,3,VRA
4942,5,9,5,3,VRA
4943,5,9,5,3,VRA
4944,5,9,5,3,VRA
4945,5,9,5,3,VRA
4946,5,9,5,3,VRA
4947,5,9,5,3,VRA
4948,5,9,5,3,VRA
4949,5,9,5,3,VRA
4950,5,9,5,3,VRA
4951,5,9,5,3,VRA
4952,5,9,5,3,VRA
4953,5,9,5,3,VRA
4954,5,9,5,3,VRA
4955,5,9,5,3,VRA
4956,5,9,5,3,VRA
4957,5,9,5,3,VRA
4958,5,9,5,3,VRA
4959,5,9,5,3,VRA
4960,5,9,5,3,VRA
4961,5,9,5,3,VRA
4962,5,9,5,3,VRA
4963,5,9,5,3,VRA
4964,5,9,5,3,VRA
4965,5,9,5,3,VRA
4966,5,9,5,3,VRA
4967,5,9,5,3,VRA
4968,5,9,5,3,VRA
4969,5,9,5,3,VRA
4970,5,9,5,3,VRA
4971,5,9,5,3,VRA
4972,5,9,5,2,VRA
4973,5,9,5,2,VRA
4974,5,9,5,2,VRA
4975,5,9,5,2,VRA
4976,5,9,5,2,VRA
4977,5,9,5,2,VRA
4978,5,9,5,2,VRA
4979,5,9,5,2,VRA
4980,5,9,5,2,VRA
4981,5,9,5,2,VRA
4982,5,9,5,2,VRA
4983,5,9,5,2,VRA
4984,5,9,5,2,VRA
4985,5,9,5,2,VRA
4986,5,9,5,2,VRA
4987,5,9,5,2,VRA
4988,6,8,6,1,VRA
4989,6,8,6,0,VRA
4990,6,8,6,0,VRA
4991,6,8,6,0,VRA
4992,6,8,5,0,VRA
4993,6,8,5,1,VRA
4994,6,8,5,1,VRA
4995,6,8,5,1,VRA
4996,6,8,5,1,VRA
4997,6,8,5,1,VRA
4998,6,8,5,1,VRA
4999,6,8,5,1,VRA
