plan_id,black_pct,latino_pct
3148,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.552851
5     0.567186
6     0.367661
7     0.166844
8     0.582786
9     0.248507
10    0.207053
11    0.075414
12    0.401713
13    0.182786
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.059287
5     0.042994
6     0.090026
7     0.068859
8     0.064661
9     0.063547
10    0.054343
11    0.087057
12    0.040613
13    0.105831
dtype: float64"
3149,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.552851
5     0.567186
6     0.367661
7     0.174729
8     0.551222
9     0.248507
10    0.207053
11    0.075414
12    0.401713
13    0.182786
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.059287
5     0.042994
6     0.090026
7     0.080023
8     0.055338
9     0.063547
10    0.054343
11    0.087057
12    0.040613
13    0.105831
dtype: float64"
3150,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.367661
7     0.174729
8     0.502653
9     0.248507
10    0.207053
11    0.075414
12    0.401713
13    0.182786
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.090026
7     0.080023
8     0.057449
9     0.063547
10    0.054343
11    0.087057
12    0.040613
13    0.105831
dtype: float64"
3151,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.174729
8     0.502653
9     0.248507
10    0.369502
11    0.075414
12    0.401713
13    0.182786
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.080023
8     0.057449
9     0.063547
10    0.090075
11    0.087057
12    0.040613
13    0.105831
dtype: float64"
3152,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.217112
8     0.502653
9     0.248507
10    0.369502
11    0.075414
12    0.401713
13    0.143027
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.106546
8     0.057449
9     0.063547
10    0.090075
11    0.087057
12    0.040613
13    0.081595
dtype: float64"
3153,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.186162
8     0.502653
9     0.248507
10    0.369502
11    0.075414
12    0.401713
13    0.172280
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.108211
8     0.057449
9     0.063547
10    0.090075
11    0.087057
12    0.040613
13    0.080098
dtype: float64"
3154,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.186162
8     0.403218
9     0.248507
10    0.369502
11    0.075414
12    0.401713
13    0.258088
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.108211
8     0.057212
9     0.063547
10    0.090075
11    0.087057
12    0.040613
13    0.081239
dtype: float64"
3155,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.150815
8     0.403218
9     0.248507
10    0.397244
11    0.075414
12    0.401713
13    0.258088
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.092392
8     0.057212
9     0.063547
10    0.104091
11    0.087057
12    0.040613
13    0.081239
dtype: float64"
3156,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.595140
5     0.567186
6     0.206133
7     0.150815
8     0.493861
9     0.248507
10    0.397244
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.056902
5     0.042994
6     0.054552
7     0.092392
8     0.062128
9     0.063547
10    0.104091
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3157,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.568277
5     0.567186
6     0.206133
7     0.150815
8     0.524359
9     0.248507
10    0.397244
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.054452
5     0.042994
6     0.054552
7     0.092392
8     0.064627
9     0.063547
10    0.104091
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3158,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.568277
5     0.567186
6     0.206133
7     0.150815
8     0.513751
9     0.271647
10    0.397244
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.054452
5     0.042994
6     0.054552
7     0.092392
8     0.066973
9     0.061562
10    0.104091
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3159,"0     0.286732
1     0.062134
2     0.380692
3     0.381047
4     0.325670
5     0.567186
6     0.206133
7     0.150815
8     0.513751
9     0.505541
10    0.397244
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.077329
2     0.036164
3     0.038987
4     0.059156
5     0.042994
6     0.054552
7     0.092392
8     0.066973
9     0.057005
10    0.104091
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3160,"0     0.286732
1     0.319172
2     0.380692
3     0.381047
4     0.059497
5     0.567186
6     0.206133
7     0.150815
8     0.513751
9     0.505541
10    0.397244
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.059084
2     0.036164
3     0.038987
4     0.078060
5     0.042994
6     0.054552
7     0.092392
8     0.066973
9     0.057005
10    0.104091
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3161,"0     0.286732
1     0.319172
2     0.380692
3     0.381047
4     0.059497
5     0.530800
6     0.206133
7     0.150815
8     0.513751
9     0.505541
10    0.436938
11    0.075414
12    0.401713
13    0.169616
dtype: float64","0     0.057204
1     0.059084
2     0.036164
3     0.038987
4     0.078060
5     0.045275
6     0.054552
7     0.092392
8     0.066973
9     0.057005
10    0.100347
11    0.087057
12    0.040613
13    0.076267
dtype: float64"
3162,"0     0.286732
1     0.319172
2     0.380692
3     0.381047
4     0.059497
5     0.530800
6     0.206133
7     0.150815
8     0.502133
9     0.505541
10    0.436938
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.059084
2     0.036164
3     0.038987
4     0.078060
5     0.045275
6     0.054552
7     0.092392
8     0.062325
9     0.057005
10    0.100347
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3163,"0     0.286732
1     0.319172
2     0.381198
3     0.381047
4     0.059497
5     0.525311
6     0.206133
7     0.150815
8     0.502133
9     0.505541
10    0.436938
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.059084
2     0.036805
3     0.038987
4     0.078060
5     0.044389
6     0.054552
7     0.092392
8     0.062325
9     0.057005
10    0.100347
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3164,"0     0.286732
1     0.319172
2     0.381198
3     0.381047
4     0.059497
5     0.525311
6     0.206133
7     0.150815
8     0.502133
9     0.501862
10    0.439728
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.059084
2     0.036805
3     0.038987
4     0.078060
5     0.044389
6     0.054552
7     0.092392
8     0.062325
9     0.057104
10    0.100836
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3165,"0     0.286732
1     0.319172
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.206133
7     0.150815
8     0.502133
9     0.689979
10    0.439728
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.059084
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.054552
7     0.092392
8     0.062325
9     0.053374
10    0.100836
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3166,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.206133
7     0.150815
8     0.502133
9     0.344763
10    0.439728
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.054552
7     0.092392
8     0.062325
9     0.058754
10    0.100836
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3167,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.206133
7     0.150815
8     0.552016
9     0.261993
10    0.439728
11    0.075414
12    0.401713
13    0.178226
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.054552
7     0.092392
8     0.060014
9     0.060811
10    0.100836
11    0.087057
12    0.040613
13    0.080817
dtype: float64"
3168,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.206133
7     0.150815
8     0.590674
9     0.261993
10    0.439728
11    0.075414
12    0.401713
13    0.163252
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.054552
7     0.092392
8     0.063431
9     0.060811
10    0.100836
11    0.087057
12    0.040613
13    0.076124
dtype: float64"
3169,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.206133
7     0.150957
8     0.602034
9     0.261993
10    0.439728
11    0.075414
12    0.401713
13    0.163252
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.054552
7     0.091808
8     0.063233
9     0.060811
10    0.100836
11    0.087057
12    0.040613
13    0.076124
dtype: float64"
3170,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.059497
5     0.335714
6     0.443749
7     0.150957
8     0.602034
9     0.261993
10    0.218393
11    0.075414
12    0.401713
13    0.163252
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.078060
5     0.048034
6     0.095704
7     0.091808
8     0.063233
9     0.060811
10    0.063066
11    0.087057
12    0.040613
13    0.076124
dtype: float64"
3171,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.159939
5     0.335714
6     0.443749
7     0.150957
8     0.602034
9     0.261993
10    0.218393
11    0.075414
12    0.401713
13    0.057132
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.075721
5     0.048034
6     0.095704
7     0.091808
8     0.063233
9     0.060811
10    0.063066
11    0.087057
12    0.040613
13    0.078639
dtype: float64"
3172,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.159939
5     0.335714
6     0.443749
7     0.150957
8     0.602034
9     0.261993
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.075721
5     0.048034
6     0.095704
7     0.091808
8     0.063233
9     0.060811
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3173,"0     0.286732
1     0.681181
2     0.381198
3     0.381047
4     0.130661
5     0.335714
6     0.443749
7     0.179029
8     0.602034
9     0.261993
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.053442
2     0.036805
3     0.038987
4     0.085186
5     0.048034
6     0.095704
7     0.081436
8     0.063233
9     0.060811
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3174,"0     0.286732
1     0.616975
2     0.381198
3     0.381047
4     0.130661
5     0.335714
6     0.443749
7     0.179029
8     0.669573
9     0.261993
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.061496
2     0.036805
3     0.038987
4     0.085186
5     0.048034
6     0.095704
7     0.081436
8     0.054761
9     0.060811
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3175,"0     0.286732
1     0.624935
2     0.381198
3     0.381047
4     0.130661
5     0.335714
6     0.443749
7     0.179029
8     0.669573
9     0.284943
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.055719
2     0.036805
3     0.038987
4     0.085186
5     0.048034
6     0.095704
7     0.081436
8     0.054761
9     0.066191
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3176,"0     0.286732
1     0.624935
2     0.381198
3     0.381047
4     0.130661
5     0.335714
6     0.723482
7     0.179029
8     0.396821
9     0.284943
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.055719
2     0.036805
3     0.038987
4     0.085186
5     0.048034
6     0.052830
7     0.081436
8     0.096744
9     0.066191
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3177,"0     0.286732
1     0.624935
2     0.380428
3     0.381047
4     0.130661
5     0.334315
6     0.723482
7     0.179029
8     0.396821
9     0.284943
10    0.218393
11    0.058559
12    0.401713
13    0.073750
dtype: float64","0     0.057204
1     0.055719
2     0.036025
3     0.038987
4     0.085186
5     0.049355
6     0.052830
7     0.081436
8     0.096744
9     0.066191
10    0.063066
11    0.078191
12    0.040613
13    0.087347
dtype: float64"
3178,"0     0.286732
1     0.624935
2     0.380428
3     0.381047
4     0.130661
5     0.366818
6     0.723482
7     0.179029
8     0.396821
9     0.284943
10    0.218393
11    0.058559
12    0.370535
13    0.073750
dtype: float64","0     0.057204
1     0.055719
2     0.036025
3     0.038987
4     0.085186
5     0.053373
6     0.052830
7     0.081436
8     0.096744
9     0.066191
10    0.063066
11    0.078191
12    0.036350
13    0.087347
dtype: float64"
3179,"0     0.286732
1     0.624935
2     0.380428
3     0.381047
4     0.130661
5     0.367622
6     0.726656
7     0.179029
8     0.396821
9     0.284943
10    0.218393
11    0.058559
12    0.370535
13    0.073750
dtype: float64","0     0.057204
1     0.055719
2     0.036025
3     0.038987
4     0.085186
5     0.052471
6     0.053828
7     0.081436
8     0.096744
9     0.066191
10    0.063066
11    0.078191
12    0.036350
13    0.087347
dtype: float64"
3180,"0     0.286732
1     0.624935
2     0.380428
3     0.381047
4     0.133771
5     0.367622
6     0.726656
7     0.179029
8     0.396821
9     0.284943
10    0.218393
11    0.058559
12    0.370535
13    0.068160
dtype: float64","0     0.057204
1     0.055719
2     0.036025
3     0.038987
4     0.087917
5     0.052471
6     0.053828
7     0.081436
8     0.096744
9     0.066191
10    0.063066
11    0.078191
12    0.036350
13    0.084454
dtype: float64"
3181,"0     0.286732
1     0.624935
2     0.380428
3     0.381047
4     0.133771
5     0.367622
6     0.726656
7     0.197131
8     0.396821
9     0.267223
10    0.218393
11    0.058559
12    0.370535
13    0.068160
dtype: float64","0     0.057204
1     0.055719
2     0.036025
3     0.038987
4     0.087917
5     0.052471
6     0.053828
7     0.082183
8     0.096744
9     0.065265
10    0.063066
11    0.078191
12    0.036350
13    0.084454
dtype: float64"
