plan_id,black_pct,latino_pct
65,"0     0.264790
1     0.474329
2     0.241662
3     0.569989
4     0.321723
5     0.598998
6     0.209853
7     0.310124
8     0.574769
9     0.225251
10    0.065450
11    0.376774
12    0.123247
13    0.073597
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.051838
4     0.064117
5     0.071619
6     0.070171
7     0.053961
8     0.066924
9     0.147104
10    0.079816
11    0.039530
12    0.040385
13    0.070917
dtype: float64"
66,"0     0.264790
1     0.474329
2     0.241662
3     0.569989
4     0.321723
5     0.586875
6     0.209853
7     0.310124
8     0.587911
9     0.225251
10    0.065450
11    0.376774
12    0.123247
13    0.073597
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.051838
4     0.064117
5     0.068913
6     0.070171
7     0.053961
8     0.069870
9     0.147104
10    0.079816
11    0.039530
12    0.040385
13    0.070917
dtype: float64"
67,"0     0.264790
1     0.474329
2     0.241662
3     0.330210
4     0.579766
5     0.586875
6     0.209853
7     0.310124
8     0.587911
9     0.225251
10    0.065450
11    0.376774
12    0.123247
13    0.073597
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.062795
4     0.052303
5     0.068913
6     0.070171
7     0.053961
8     0.069870
9     0.147104
10    0.079816
11    0.039530
12    0.040385
13    0.070917
dtype: float64"
68,"0     0.264790
1     0.474329
2     0.241662
3     0.330210
4     0.229618
5     0.586875
6     0.209853
7     0.310124
8     0.587911
9     0.561408
10    0.065450
11    0.376774
12    0.123247
13    0.073597
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.062795
4     0.137757
5     0.068913
6     0.070171
7     0.053961
8     0.069870
9     0.065856
10    0.079816
11    0.039530
12    0.040385
13    0.070917
dtype: float64"
69,"0     0.264790
1     0.474329
2     0.241662
3     0.330210
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.587911
9     0.561408
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.062795
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.069870
9     0.065856
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
70,"0     0.264790
1     0.474329
2     0.241662
3     0.618658
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.306338
9     0.561408
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.039836
3     0.049155
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.081976
9     0.065856
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
71,"0     0.264790
1     0.474329
2     0.510658
3     0.348348
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.306338
9     0.561408
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.051251
3     0.038122
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.081976
9     0.065856
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
72,"0     0.264790
1     0.474329
2     0.510658
3     0.348348
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.306727
9     0.555077
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.051251
3     0.038122
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.079310
9     0.068849
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
73,"0     0.264790
1     0.474329
2     0.510658
3     0.348348
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.574226
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.051251
3     0.038122
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.065540
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
74,"0     0.264790
1     0.474329
2     0.235306
3     0.603944
4     0.229618
5     0.586875
6     0.089283
7     0.310124
8     0.574226
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.040608
3     0.047922
4     0.137757
5     0.068913
6     0.071038
7     0.053961
8     0.065540
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
75,"0     0.264790
1     0.474329
2     0.235306
3     0.628785
4     0.229618
5     0.556249
6     0.089283
7     0.310124
8     0.574226
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.040608
3     0.053419
4     0.137757
5     0.065042
6     0.071038
7     0.053961
8     0.065540
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
76,"0     0.264790
1     0.474329
2     0.235306
3     0.628785
4     0.232419
5     0.556249
6     0.089283
7     0.310124
8     0.571895
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.213410
dtype: float64","0     0.048974
1     0.037958
2     0.040608
3     0.053419
4     0.136953
5     0.065042
6     0.071038
7     0.053961
8     0.066267
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.069916
dtype: float64"
77,"0     0.264790
1     0.474329
2     0.235306
3     0.224031
4     0.232419
5     0.556249
6     0.089283
7     0.310124
8     0.571895
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.040608
3     0.068879
4     0.136953
5     0.065042
6     0.071038
7     0.053961
8     0.066267
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.051725
dtype: float64"
78,"0     0.264790
1     0.474329
2     0.235306
3     0.224031
4     0.584734
5     0.556249
6     0.089283
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.040608
3     0.068879
4     0.053449
5     0.065042
6     0.071038
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.051725
dtype: float64"
79,"0     0.264790
1     0.474329
2     0.327095
3     0.224031
4     0.584734
5     0.470129
6     0.089283
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.376774
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.048168
3     0.068879
4     0.053449
5     0.057910
6     0.071038
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.039530
12    0.040385
13    0.051725
dtype: float64"
80,"0     0.264790
1     0.474329
2     0.382795
3     0.224031
4     0.584734
5     0.470129
6     0.089283
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.322759
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.068879
4     0.053449
5     0.057910
6     0.071038
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.047058
12    0.040385
13    0.051725
dtype: float64"
81,"0     0.264790
1     0.474329
2     0.382795
3     0.087879
4     0.584734
5     0.470129
6     0.227033
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.322759
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.071753
4     0.053449
5     0.057910
6     0.068142
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.047058
12    0.040385
13    0.051725
dtype: float64"
82,"0     0.264790
1     0.474329
2     0.382795
3     0.243054
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.322759
12    0.123247
13    0.689847
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.068672
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.047058
12    0.040385
13    0.051725
dtype: float64"
83,"0     0.264790
1     0.474329
2     0.382795
3     0.242035
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.302556
10    0.065450
11    0.322759
12    0.123247
13    0.671294
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.069088
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.081765
10    0.079816
11    0.047058
12    0.040385
13    0.052030
dtype: float64"
84,"0     0.264790
1     0.474329
2     0.382795
3     0.232105
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.312194
10    0.065450
11    0.322759
12    0.123247
13    0.671294
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.075252
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.075688
10    0.079816
11    0.047058
12    0.040385
13    0.052030
dtype: float64"
85,"0     0.264790
1     0.474329
2     0.382795
3     0.232426
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.312194
10    0.065450
11    0.322244
12    0.123247
13    0.671294
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.075160
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.075688
10    0.079816
11    0.047211
12    0.040385
13    0.052030
dtype: float64"
86,"0     0.264790
1     0.474329
2     0.382795
3     0.230924
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.318003
10    0.065450
11    0.322244
12    0.123247
13    0.671294
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.080244
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.070204
10    0.079816
11    0.047211
12    0.040385
13    0.052030
dtype: float64"
87,"0     0.264790
1     0.474329
2     0.382795
3     0.230924
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.429547
10    0.065450
11    0.322244
12    0.123247
13    0.554948
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.080244
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.063260
10    0.079816
11    0.047211
12    0.040385
13    0.059198
dtype: float64"
88,"0     0.264790
1     0.474329
2     0.382795
3     0.230924
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.449393
10    0.065450
11    0.309863
12    0.123247
13    0.554948
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.080244
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.065054
10    0.079816
11    0.046407
12    0.040385
13    0.059198
dtype: float64"
89,"0     0.264790
1     0.474329
2     0.382795
3     0.230924
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.233461
9     0.526982
10    0.065450
11    0.309863
12    0.123247
13    0.481754
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.080244
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.145303
9     0.063953
10    0.079816
11    0.046407
12    0.040385
13    0.060124
dtype: float64"
90,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.231089
9     0.526982
10    0.065450
11    0.309863
12    0.123247
13    0.481754
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.144862
9     0.063953
10    0.079816
11    0.046407
12    0.040385
13    0.060124
dtype: float64"
91,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.231089
9     0.316621
10    0.065450
11    0.521266
12    0.123247
13    0.481754
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.144862
9     0.043333
10    0.079816
11    0.067502
12    0.040385
13    0.060124
dtype: float64"
92,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.231089
9     0.316621
10    0.065294
11    0.521266
12    0.123260
13    0.481754
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.144862
9     0.043333
10    0.081474
11    0.067502
12    0.038822
13    0.060124
dtype: float64"
93,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.470129
6     0.075076
7     0.310124
8     0.231089
9     0.497395
10    0.065294
11    0.521266
12    0.123260
13    0.308043
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.057910
6     0.071170
7     0.053961
8     0.144862
9     0.061890
10    0.081474
11    0.067502
12    0.038822
13    0.042308
dtype: float64"
94,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.121514
6     0.075076
7     0.310124
8     0.231089
9     0.497395
10    0.065294
11    0.521266
12    0.467859
13    0.308043
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.039048
6     0.071170
7     0.053961
8     0.144862
9     0.061890
10    0.081474
11    0.067502
12    0.057469
13    0.042308
dtype: float64"
95,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.584734
5     0.121514
6     0.075076
7     0.310124
8     0.471512
9     0.497395
10    0.065294
11    0.521266
12    0.221088
13    0.308043
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.053449
5     0.039048
6     0.071170
7     0.053961
8     0.058577
9     0.061890
10    0.081474
11    0.067502
12    0.146265
13    0.042308
dtype: float64"
96,"0     0.264790
1     0.474329
2     0.382795
3     0.233288
4     0.470286
5     0.121514
6     0.075076
7     0.310124
8     0.471512
9     0.497395
10    0.065294
11    0.633146
12    0.221088
13    0.308043
dtype: float64","0     0.048974
1     0.037958
2     0.040220
3     0.081001
4     0.065290
5     0.039048
6     0.071170
7     0.053961
8     0.058577
9     0.061890
10    0.081474
11    0.055970
12    0.146265
13    0.042308
dtype: float64"
97,"0     0.264790
1     0.474329
2     0.311209
3     0.233288
4     0.470286
5     0.121514
6     0.075076
7     0.310124
8     0.471512
9     0.497395
10    0.065294
11    0.633146
12    0.221088
13    0.377513
dtype: float64","0     0.048974
1     0.037958
2     0.042921
3     0.081001
4     0.065290
5     0.039048
6     0.071170
7     0.053961
8     0.058577
9     0.061890
10    0.081474
11    0.055970
12    0.146265
13    0.039694
dtype: float64"
98,"0     0.264790
1     0.474329
2     0.311209
3     0.233288
4     0.470286
5     0.121514
6     0.075076
7     0.310124
8     0.226225
9     0.497395
10    0.065294
11    0.633146
12    0.477223
13    0.377513
dtype: float64","0     0.048974
1     0.037958
2     0.042921
3     0.081001
4     0.065290
5     0.039048
6     0.071170
7     0.053961
8     0.143377
9     0.061890
10    0.081474
11    0.055970
12    0.057851
13    0.039694
dtype: float64"
