precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,magnitude
MA,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,1751,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,2556,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,3775,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,2992,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,2646,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,3007,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,ROCKDALE COUNTY CORONER,DEMOCRAT,DEMOCRAT,TOTAL,1875,ROCKDALE,13247,ROCKDALE,13247,GEORGE LEVETT JR,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2720,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1780,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1871,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,3795,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2386,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1307,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2035,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1070,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2350,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1708,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2513,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,3706,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2924,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2605,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,2958,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,MAGISTRATE JUDGE,DEMOCRAT,DEMOCRAT,TOTAL,1791,ROCKDALE,13247,ROCKDALE,13247,PHINIA ATEN,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2880,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2032,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,1932,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,3686,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2380,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,1433,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2113,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,1091,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2477,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,1811,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2451,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,3693,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2977,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2634,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,2982,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,ROCKDALE COUNTY COMMISSION CHAIR,DEMOCRAT,DEMOCRAT,TOTAL,1946,ROCKDALE,13247,ROCKDALE,13247,JANICE FREY VANNESS,"",LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2778,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1848,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1906,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,3812,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2416,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1350,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2072,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1082,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2400,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1731,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2547,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,3757,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2969,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2647,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,2988,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,ROCKDALE COUNTY COMMISSION,DEMOCRAT,DEMOCRAT,TOTAL,1861,ROCKDALE,13247,ROCKDALE,13247,TUWANYA SMITH,001,LOCAL,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1870,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1558,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1308,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,2284,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1472,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,933,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1491,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,746,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1639,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1263,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1658,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,2396,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1810,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1628,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1873,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1289,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1426,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1059,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,756,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1755,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1185,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,684,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,966,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,493,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1323,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,863,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1131,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1556,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1483,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1309,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,1392,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,PROPOSED CONSTITUTIONAL AMENDMENT 1,"","",TOTAL,922,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1427,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1179,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1097,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1926,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1240,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,736,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1183,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,595,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1245,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MA,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,985,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
MI,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1345,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
OT,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,2027,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
RO,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1426,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SM,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1305,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
SP,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1515,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
ST,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,971,ROCKDALE,13247,ROCKDALE,13247,YES,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BA,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1844,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
BT,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1392,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
CO,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,953,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FI,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,2082,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
FS,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1398,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HC,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,863,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
HI,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1250,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LA,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,627,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
LO,PROPOSED CONSTITUTIONAL AMENDMENT 2,"","",TOTAL,1675,ROCKDALE,13247,ROCKDALE,13247,NO,"",STATE,2024,GEN,GEORGIA,FALSE,FALSE,GA,13,58,44,2024-11-05,1
