plan_id,black_scores,latino_scores
3763,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.8120750036936399, 5: 0, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0.8687159344481232, 13: 0, 14: 0}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.12572805413430974, 5: 0, 6: 0.11888503670328485, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0.10895038876793892, 13: 0, 14: 0}"
3764,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.8120750036936399, 5: 0.8321722670440124, 6: 1, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.12572805413430974, 5: 0.0990678895319068, 6: 0.11888503670328485, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0, 13: 0, 14: 0}"
3765,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.8120750036936399, 5: 1, 6: 0.8364494757371039, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0, 13: 0, 14: 0}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.12572805413430974, 5: 0.11247343283588673, 6: 0.10600658323820722, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0, 13: 0, 14: 0}"
3766,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.8120750036936399, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0, 13: 0, 14: 0.7693426427022103}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.12572805413430974, 5: 0.11247343283588673, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0, 13: 0, 14: 0.10966318025776006}"
3767,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.8120750036936399, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0, 13: 0, 14: 0.7693426427022103}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.12572805413430974, 5: 0.11247343283588673, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0, 13: 0, 14: 0.10966318025776006}"
3768,"{1: 0, 2: 0.8794817953680616, 3: 0, 4: 0.39903753176523027, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7167095685260298, 12: 0.7766364928969733, 13: 0, 14: 0.7693426427022103}","{1: 0, 2: 0.1974965409291358, 3: 0, 4: 0.14855071478622978, 5: 0.11247343283588673, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11831768994948504, 12: 0.14116991166678283, 13: 0, 14: 0.10966318025776006}"
3769,"{1: 0, 2: 0.7740918134274422, 3: 0, 4: 0.39903753176523027, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0, 14: 0.7693426427022103}","{1: 0, 2: 0.21307322767975154, 3: 0, 4: 0.14855071478622978, 5: 0.11247343283588673, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0, 14: 0.10966318025776006}"
3770,"{1: 0, 2: 0.7740918134274422, 3: 0, 4: 0.39903753176523027, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0, 14: 0.7693426427022103}","{1: 0, 2: 0.21307322767975154, 3: 0, 4: 0.14855071478622978, 5: 0.11297793889227868, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0, 14: 0.10966318025776006}"
3771,"{1: 0, 2: 0, 3: 0, 4: 0.39903753176523027, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0.7398938689805125, 14: 0.7693426427022103}","{1: 0, 2: 0, 3: 0, 4: 0.14855071478622978, 5: 0.11297793889227868, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0.20779079634379752, 14: 0.10966318025776006}"
3772,"{1: 0, 2: 0, 3: 0, 4: 0.39903753176523027, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0.7398938689805125, 14: 0.8041559171848232}","{1: 0, 2: 0, 3: 0, 4: 0.14855071478622978, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0.20779079634379752, 14: 0.10725056095670205}"
3773,"{1: 0, 2: 0, 3: 0, 4: 0.7481482375072526, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0.3959529937834101, 14: 0.8041559171848232}","{1: 0, 2: 0, 3: 0, 4: 0.20909118880454283, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0.14814899579423138, 14: 0.10725056095670205}"
3774,"{1: 0, 2: 0, 3: 0, 4: 0.7631404949625649, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.823119752093032, 12: 0.7766364928969733, 13: 0.3959529937834101, 14: 0.8041559171848232}","{1: 0, 2: 0, 3: 0, 4: 0.21042547851025897, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.1067682028802873, 12: 0.14116991166678283, 13: 0.14814899579423138, 14: 0.10725056095670205}"
3775,"{1: 0, 2: 0, 3: 0, 4: 0.7631404949625649, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.8317145797171543, 12: 0.7766364928969733, 13: 0.3959529937834101, 14: 0.7941826342784489}","{1: 0, 2: 0, 3: 0, 4: 0.21042547851025897, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10679667321249034, 12: 0.14116991166678283, 13: 0.14814899579423138, 14: 0.10723154015971208}"
3776,"{1: 0, 2: 0.7313673097186195, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.8317145797171543, 12: 0.7766364928969733, 13: 0.3959529937834101, 14: 0.7941826342784489}","{1: 0, 2: 0.2045957681747009, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10679667321249034, 12: 0.14116991166678283, 13: 0.14814899579423138, 14: 0.10723154015971208}"
3777,"{1: 0, 2: 0.7853281680077402, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.8317145797171543, 12: 0.7766364928969733, 13: 0.3959529937834101, 14: 0.7941826342784489}","{1: 0, 2: 0.21326906522316638, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10679667321249034, 12: 0.14116991166678283, 13: 0.14814899579423138, 14: 0.10723154015971208}"
3778,"{1: 0, 2: 0.7853281680077402, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.8317145797171543, 12: 0.7766364928969733, 13: 0.8010075151401643, 14: 0.3840931921661425}","{1: 0, 2: 0.21326906522316638, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10679667321249034, 12: 0.14116991166678283, 13: 0.10601851395708407, 14: 0.14985782709136755}"
3779,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.8317145797171543, 12: 0.7766364928969733, 13: 0.8010075151401643, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10679667321249034, 12: 0.14116991166678283, 13: 0.10601851395708407, 14: 0.21444760297011245}"
3780,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7648240940789639, 12: 0.7766364928969733, 13: 0.8620218435279697, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10894312965644426, 12: 0.14116991166678283, 13: 0.10425124668829931, 14: 0.21444760297011245}"
3781,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.7648240940789639, 12: 0.7766364928969733, 13: 0.8620218435279697, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.10894312965644426, 12: 0.14116991166678283, 13: 0.10425124668829931, 14: 0.21444760297011245}"
3782,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.780229612234422, 12: 0.7766364928969733, 13: 0.8532407234776783, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.11539289084885432, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11013853476577005, 12: 0.14116991166678283, 13: 0.10276504685032785, 14: 0.21444760297011245}"
3783,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.780229612234422, 12: 0.7766364928969733, 13: 0.8532407234776783, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.10984598479327368, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11013853476577005, 12: 0.14116991166678283, 13: 0.10276504685032785, 14: 0.21444760297011245}"
3784,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 1, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.780229612234422, 12: 0.8764667504388427, 13: 0.8532407234776783, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.116892860619677, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11013853476577005, 12: 0.13125511938558307, 13: 0.10276504685032785, 14: 0.21444760297011245}"
3785,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 0.7540837081772902, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8764667504388427, 13: 0.8532407234776783, 14: 0.7841359845377522}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.11135501043374782, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11522779127818529, 12: 0.13125511938558307, 13: 0.10276504685032785, 14: 0.21444760297011245}"
3786,"{1: 0, 2: 0.3875001942908623, 3: 0, 4: 0, 5: 0.8115839680254302, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.8764667504388427, 13: 0.8532407234776783, 14: 0.7257643073586554}","{1: 0, 2: 0.14911341750401744, 3: 0, 4: 0, 5: 0.10445752758966112, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11522779127818529, 12: 0.13125511938558307, 13: 0.10276504685032785, 14: 0.22543938606203098}"
3787,"{1: 0, 2: 0.9376454942435719, 3: 0, 4: 0, 5: 0.8115839680254302, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.8532407234776783, 14: 0.7257643073586554}","{1: 0, 2: 0.11850989440693961, 3: 0, 4: 0, 5: 0.10445752758966112, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11522779127818529, 12: 0, 13: 0.10276504685032785, 14: 0.22543938606203098}"
3788,"{1: 0, 2: 0.9376454942435719, 3: 0, 4: 0, 5: 0.9092267879187662, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7461431323709481, 14: 0.7257643073586554}","{1: 0, 2: 0.11850989440693961, 3: 0, 4: 0, 5: 0.09735751602932328, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11522779127818529, 12: 0, 13: 0.11069676086834354, 14: 0.22543938606203098}"
3789,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.9092267879187662, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7461431323709481, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.09735751602932328, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0, 13: 0.11069676086834354, 14: 0.22543938606203098}"
3790,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.8979854594623565, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7461431323709481, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.07942482922093304, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0, 13: 0.11069676086834354, 14: 0.22543938606203098}"
3791,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.8979854594623565, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.38366521559520445, 13: 0.7461431323709481, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.07942482922093304, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.1811773967427294, 13: 0.11069676086834354, 14: 0.22543938606203098}"
3792,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.8979854594623565, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0.3937209734427099, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.07942482922093304, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.11224464877848359, 13: 0.18697136944695755, 14: 0.22543938606203098}"
3793,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.8979854594623565, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0.3937209734427099, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.07942482922093304, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.11224464877848359, 13: 0.18697136944695755, 14: 0.22543938606203098}"
3794,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.8979854594623565, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.7257643073586554}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.07942482922093304, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.11224464877848359, 13: 0, 14: 0.22543938606203098}"
3795,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3796,"{1: 0, 2: 0.913508819710112, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.1210058016789802, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11322192007941374, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3797,"{1: 0, 2: 0.9730961904998082, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.11980358988873287, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3798,"{1: 0, 2: 0.9730961904998082, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.11980358988873287, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3799,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.1224997049014519, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3800,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.7002659989227125, 13: 0, 14: 0.8852736460498448}","{1: 0, 2: 0.1224997049014519, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.11224464877848359, 13: 0, 14: 0.08257802346117911}"
3801,"{1: 0, 2: 1, 3: 0, 4: 0, 5: 0.7392264359292648, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7598356936514223, 14: 0.8852736460498448}","{1: 0, 2: 0.1224997049014519, 3: 0, 4: 0, 5: 0.2213803713105764, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0, 13: 0.11421141237598438, 14: 0.08257802346117911}"
3802,"{1: 0, 2: 1, 3: 0, 4: 0.8247280950204599, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7598356936514223, 14: 0.8852736460498448}","{1: 0, 2: 0.1224997049014519, 3: 0, 4: 0.23253438877876623, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0, 13: 0.11421141237598438, 14: 0.08257802346117911}"
3803,"{1: 0, 2: 1, 3: 0, 4: 0.8247280950204599, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0, 13: 0.7216068535120297, 14: 0.9175634753027266}","{1: 0, 2: 0.1224997049014519, 3: 0, 4: 0.23253438877876623, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0, 13: 0.1159070747901614, 14: 0.08274437233807555}"
3804,"{1: 0, 2: 0, 3: 0, 4: 0.8247280950204599, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.9469959093355601, 13: 0.7216068535120297, 14: 0.9175634753027266}","{1: 0, 2: 0, 3: 0, 4: 0.23253438877876623, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.12650259619926946, 13: 0.1159070747901614, 14: 0.08274437233807555}"
3805,"{1: 0, 2: 0, 3: 0, 4: 0.8292359566854995, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.9469959093355601, 13: 0.720360211333073, 14: 0.9175634753027266}","{1: 0, 2: 0, 3: 0, 4: 0.22212271376532924, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.12650259619926946, 13: 0.12901077918847437, 14: 0.08274437233807555}"
3806,"{1: 0, 2: 0.34545560277994775, 3: 0, 4: 0.8292359566854995, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.9469959093355601, 13: 0.720360211333073, 14: 0.9175634753027266}","{1: 0, 2: 0.1575651403633728, 3: 0, 4: 0.22212271376532924, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.12650259619926946, 13: 0.12901077918847437, 14: 0.08274437233807555}"
3807,"{1: 0, 2: 0.4474746170475626, 3: 0, 4: 0.8292359566854995, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.9469959093355601, 13: 0.6079176998641234, 14: 0.9175634753027266}","{1: 0, 2: 0.1608402422683664, 3: 0, 4: 0.22212271376532924, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.12650259619926946, 13: 0.12753573321778422, 14: 0.08274437233807555}"
3808,"{1: 0, 2: 1, 3: 0, 4: 0.8292359566854995, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.3910230808074708, 13: 0.6079176998641234, 14: 0.9175634753027266}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.22212271376532924, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.16769926433404478, 13: 0.12753573321778422, 14: 0.08274437233807555}"
3809,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.3910230808074708, 13: 0.6079176998641234, 14: 1}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.11211481459469604, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.16769926433404478, 13: 0.12753573321778422, 14: 0.18909006794408684}"
3810,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.6181738889509597, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 1, 12: 0.3910230808074708, 13: 0, 14: 1}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.11211481459469604, 5: 0.12819692547202702, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0, 11: 0.11360050604456398, 12: 0.16769926433404478, 13: 0, 14: 0.18909006794408684}"
3811,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.6181738889509597, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0.3910230808074708, 13: 0, 14: 1}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.11211481459469604, 5: 0.12819692547202702, 6: 0, 7: 0, 8: 0.11357742294787565, 9: 0, 10: 0, 11: 0, 12: 0.16769926433404478, 13: 0, 14: 0.18909006794408684}"
3812,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.6181738889509597, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 1}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.11211481459469604, 5: 0.12819692547202702, 6: 0, 7: 0, 8: 0.11357742294787565, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.18909006794408684}"
3813,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.6248688881754275, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 1}","{1: 0, 2: 0.11991518971158883, 3: 0, 4: 0.11211481459469604, 5: 0.13000722419167846, 6: 0, 7: 0, 8: 0.11357742294787565, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.18909006794408684}"
3814,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.6248688881754275, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 1}","{1: 0, 2: 0.11457802437379404, 3: 0, 4: 0.11211481459469604, 5: 0.13000722419167846, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.18909006794408684}"
3815,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.9145960015433121, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7033534248951945}","{1: 0, 2: 0.11457802437379404, 3: 0, 4: 0.11211481459469604, 5: 0.10858002954368096, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21547232629097}"
3816,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.9098150285151454, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.7033534248951945}","{1: 0, 2: 0.11664915047576856, 3: 0, 4: 0.11211481459469604, 5: 0.10667248626957837, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.21547232629097}"
3817,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.9098150285151454, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.6950849698527332}","{1: 0, 2: 0.11664915047576856, 3: 0, 4: 0.11211481459469604, 5: 0.10667248626957837, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.20763355130749314}"
3818,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.9602556071908586, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.6538050738118479}","{1: 0, 2: 0.11664915047576856, 3: 0, 4: 0.11211481459469604, 5: 0.18585128524643993, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.1187513849240514}"
3819,"{1: 0, 2: 1, 3: 0, 4: 0.7168862221449026, 5: 0.9602556071908586, 6: 0, 7: 0, 8: 1, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.6538050738118479}","{1: 0, 2: 0.11664915047576856, 3: 0, 4: 0.11211481459469604, 5: 0.18585128524643993, 6: 0, 7: 0, 8: 0.11891399511942877, 9: 0, 10: 0, 11: 0, 12: 0, 13: 0, 14: 0.1187513849240514}"
